"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1591455051","10","GET","GetKnownIssues",4.30,3.10,9,10,11,11,14,24,60,60,60,60,60,60,730,195,11,12,7,84,11248
"1591455051","10","","Aggregated",6.60,4.90,9,9,11,12,14,24,51,60,60,60,60,60,1076,303,11,12,7,102,11447
"1591455053","10","GET","GetHome",2.30,1.80,9,9,10,11,12,14,14,14,14,14,14,14,350,112,11,12,7,102,11731
"1591455053","10","GET","GetKnownIssues",4.40,3.10,9,10,11,11,13,24,60,60,60,60,60,60,741,202,11,11,7,84,11166
"1591455053","10","","Aggregated",6.70,4.90,9,9,11,11,13,16,51,60,60,60,60,60,1091,314,11,12,7,102,11347
"1591455055","10","GET","GetHome",2.00,1.60,9,9,10,11,12,12,14,14,14,14,14,14,353,114,11,12,7,102,11681
"1591455055","10","GET","GetKnownIssues",4.50,3.30,9,9,11,11,12,16,24,51,51,51,51,51,752,211,11,11,7,84,11046
"1591455055","10","","Aggregated",6.50,4.90,9,9,10,11,12,14,24,51,51,51,51,51,1105,325,11,11,7,102,11249
"1591455057","10","GET","GetHome",2.00,1.60,9,9,9,9,9,11,11,11,11,11,11,11,355,116,11,12,7,102,11617
"1591455057","10","GET","GetKnownIssues",4.80,3.40,9,9,10,11,12,13,16,24,24,24,24,24,761,217,11,11,7,84,10977
"1591455057","10","","Aggregated",6.80,5.00,9,9,10,10,12,13,16,24,24,24,24,24,1116,333,11,11,7,102,11180
"1591455059","10","GET","GetHome",1.50,1.40,9,9,9,9,11,11,11,11,11,11,11,11,358,118,11,12,7,102,11568
"1591455059","10","GET","GetKnownIssues",5.20,3.70,9,9,10,11,12,12,13,13,13,13,13,13,770,223,11,11,7,84,10909
"1591455059","10","","Aggregated",6.70,5.10,9,9,10,11,12,12,13,13,13,13,13,13,1128,341,11,11,7,102,11119
"1591455061","10","GET","GetHome",1.40,1.20,9,9,9,10,11,11,11,11,11,11,11,11,364,123,11,11,7,102,11428
"1591455061","10","GET","GetKnownIssues",5.30,3.80,9,9,10,11,12,12,18,18,18,18,18,18,778,229,11,11,7,84,10838
"1591455061","10","","Aggregated",6.70,5.00,9,9,10,11,12,12,13,18,18,18,18,18,1142,352,11,11,7,102,11026
"1591455063","10","GET","GetHome",1.70,1.50,9,9,10,11,11,12,12,12,12,12,12,12,370,128,11,11,7,102,11291
"1591455063","10","GET","GetKnownIssues",4.80,3.40,9,9,11,11,12,12,18,18,18,18,18,18,786,235,11,11,7,84,10768
"1591455063","10","","Aggregated",6.50,4.90,9,9,10,11,12,12,12,18,18,18,18,18,1156,363,11,11,7,102,10936
"1591455065","10","GET","GetHome",2.10,1.70,8,9,10,11,12,18,18,18,18,18,18,18,372,129,11,11,7,102,11277
"1591455065","10","GET","GetKnownIssues",4.80,3.40,9,10,11,11,12,14,18,18,18,18,18,18,797,243,11,11,7,84,10679
"1591455065","10","","Aggregated",6.90,5.10,9,10,11,11,12,14,18,18,18,18,18,18,1169,372,11,11,7,102,10869
"1591455067","10","GET","GetHome",2.00,1.60,9,9,10,10,11,12,18,18,18,18,18,18,377,133,11,11,7,102,11175
"1591455067","10","GET","GetKnownIssues",4.70,3.40,9,10,11,11,12,14,18,18,18,18,18,18,807,251,11,11,7,84,10587
"1591455067","10","","Aggregated",6.70,5.00,9,9,11,11,12,14,18,18,18,18,18,18,1184,384,11,11,7,102,10774
"1591455069","10","GET","GetHome",2.20,1.70,8,9,10,11,12,18,18,18,18,18,18,18,378,134,11,11,7,102,11146
"1591455069","10","GET","GetKnownIssues",4.50,3.30,9,9,11,11,12,14,18,18,18,18,18,18,817,258,11,11,7,84,10515
"1591455069","10","","Aggregated",6.70,5.00,9,9,11,11,12,14,18,18,18,18,18,18,1195,392,11,11,7,102,10715
"1591455071","10","GET","GetHome",2.10,1.70,9,9,10,11,12,18,18,18,18,18,18,18,380,136,11,11,7,102,11089
"1591455071","10","GET","GetKnownIssues",4.60,3.40,9,9,11,11,12,15,54,54,54,54,54,54,828,265,11,11,7,84,10451
"1591455071","10","","Aggregated",6.70,5.10,9,9,11,11,12,15,18,54,54,54,54,54,1208,401,11,11,7,102,10651
"1591455073","10","GET","GetHome",1.70,1.30,9,9,9,9,10,11,11,11,11,11,11,11,384,139,11,11,7,102,11020
"1591455073","10","GET","GetKnownIssues",4.90,3.60,9,9,11,11,12,15,54,54,54,54,54,54,836,271,11,11,7,84,10389
"1591455073","10","","Aggregated",6.60,4.90,9,9,11,11,12,14,16,54,54,54,54,54,1220,410,11,11,7,102,10587
"1591455075","10","GET","GetHome",1.30,1.10,9,9,9,10,10,11,11,11,11,11,11,11,388,143,11,11,7,102,10908
"1591455075","10","GET","GetKnownIssues",5.00,3.60,9,10,11,11,12,13,54,54,54,54,54,54,846,278,11,11,7,84,10322
"1591455075","10","","Aggregated",6.30,4.70,9,9,10,11,11,12,15,54,54,54,54,54,1234,421,11,11,7,102,10506
"1591455077","10","GET","GetHome",1.50,1.30,9,9,10,10,13,17,17,17,17,17,17,17,392,145,11,11,7,102,10885
"1591455077","10","GET","GetKnownIssues",4.80,3.40,9,9,11,11,12,13,54,54,54,54,54,54,852,283,11,11,7,84,10268
"1591455077","10","","Aggregated",6.30,4.70,9,9,10,11,12,15,17,54,54,54,54,54,1244,428,11,11,7,102,10463
"1591455079","10","GET","GetHome",1.60,1.30,9,9,10,10,13,17,17,17,17,17,17,17,396,148,11,11,7,102,10820
"1591455079","10","GET","GetKnownIssues",4.80,3.40,9,9,10,11,11,12,15,15,15,15,15,15,864,292,11,11,7,84,10181
"1591455079","10","","Aggregated",6.40,4.70,9,9,10,11,11,13,15,17,17,17,17,17,1260,440,11,11,7,102,10382
"1591455081","10","GET","GetHome",1.50,1.20,9,9,10,11,13,17,17,17,17,17,17,17,399,150,11,11,7,102,10783
"1591455081","10","GET","GetKnownIssues",4.80,3.40,9,9,10,10,11,12,13,13,13,13,13,13,873,299,11,11,7,84,10112
"1591455081","10","","Aggregated",6.30,4.60,9,9,10,10,11,12,13,17,17,17,17,17,1272,449,11,11,7,102,10323
"1591455083","10","GET","GetHome",1.80,1.40,9,10,11,11,13,17,17,17,17,17,17,17,402,153,11,11,7,102,10704
"1591455083","10","GET","GetKnownIssues",4.80,3.60,9,9,10,11,12,12,16,16,16,16,16,16,884,306,11,11,7,84,10057
"1591455083","10","","Aggregated",6.60,5.00,9,9,10,11,12,13,16,17,17,17,17,17,1286,459,11,11,7,102,10259
"1591455085","10","GET","GetHome",1.80,1.30,9,11,12,12,13,14,14,14,14,14,14,14,406,156,11,11,7,102,10642
"1591455085","10","GET","GetKnownIssues",4.80,3.60,9,9,10,11,11,12,16,16,16,16,16,16,893,313,11,11,7,84,9992
"1591455085","10","","Aggregated",6.60,4.90,9,9,11,11,12,12,14,16,16,16,16,16,1299,469,11,11,7,102,10195
"1591455087","10","GET","GetHome",1.90,1.40,9,11,11,11,12,14,14,14,14,14,14,14,409,158,11,11,7,102,10607
"1591455087","10","GET","GetKnownIssues",5.00,3.80,9,9,10,11,11,12,16,16,16,16,16,16,905,323,11,11,7,84,9895
"1591455087","10","","Aggregated",6.90,5.20,9,9,10,11,11,12,14,16,16,16,16,16,1314,481,11,11,7,102,10117
"1591455089","10","GET","GetHome",1.50,1.10,9,11,12,12,14,14,14,14,14,14,14,14,411,159,11,11,7,102,10598
"1591455089","10","GET","GetKnownIssues",5.00,3.80,9,9,11,11,11,16,18,25,25,25,25,25,917,332,11,11,7,84,9818
"1591455089","10","","Aggregated",6.50,4.90,9,9,11,11,12,14,18,25,25,25,25,25,1328,491,11,11,7,102,10059
"1591455091","10","GET","GetHome",1.70,1.30,9,11,12,12,14,14,14,14,14,14,14,14,415,162,11,11,7,102,10538
"1591455091","10","GET","GetKnownIssues",4.90,3.70,9,9,10,11,11,16,18,25,25,25,25,25,925,338,11,11,7,84,9767
"1591455091","10","","Aggregated",6.60,5.00,9,9,11,11,12,14,18,25,25,25,25,25,1340,500,11,11,7,102,10006
"1591455093","10","GET","GetHome",1.70,1.20,9,9,11,11,12,14,14,14,14,14,14,14,419,165,11,11,7,102,10480
"1591455093","10","GET","GetKnownIssues",5.00,3.80,9,9,10,11,11,12,25,25,25,25,25,25,933,344,11,11,7,84,9717
"1591455093","10","","Aggregated",6.70,5.00,9,9,11,11,11,12,18,25,25,25,25,25,1352,509,11,11,7,102,9954
"1591455095","10","GET","GetHome",1.90,1.40,9,9,11,11,12,14,14,14,14,14,14,14,423,168,11,11,7,102,10423
"1591455095","10","GET","GetKnownIssues",4.70,3.60,9,10,11,11,11,18,25,25,25,25,25,25,943,352,11,11,7,84,9648
"1591455095","10","","Aggregated",6.60,5.00,9,9,11,11,11,14,19,25,25,25,25,25,1366,520,11,11,7,102,9888
"1591455097","10","GET","GetHome",1.60,1.10,9,9,11,11,12,14,14,14,14,14,14,14,427,171,11,11,7,102,10367
"1591455097","10","GET","GetKnownIssues",4.80,3.70,9,10,11,11,11,12,19,19,19,19,19,19,952,358,11,11,7,84,9607
"1591455097","10","","Aggregated",6.40,4.80,9,9,11,11,11,12,18,19,19,19,19,19,1379,529,11,11,7,102,9842
"1591455099","10","GET","GetHome",1.90,1.40,9,9,10,11,11,12,12,12,12,12,12,12,431,175,11,11,7,102,10273
"1591455099","10","GET","GetKnownIssues",4.70,3.50,9,10,11,11,11,12,19,19,19,19,19,19,961,364,11,11,7,84,9566
"1591455099","10","","Aggregated",6.60,4.90,9,10,11,11,11,12,16,19,19,19,19,19,1392,539,11,11,7,102,9785
"1591455101","10","GET","GetHome",2.00,1.50,9,9,10,10,11,12,12,12,12,12,12,12,432,176,11,11,7,102,10249
"1591455101","10","GET","GetKnownIssues",4.90,3.70,9,10,11,11,12,13,19,19,19,19,19,19,974,373,11,11,7,84,9503
"1591455101","10","","Aggregated",6.90,5.20,9,10,11,11,12,13,16,19,19,19,19,19,1406,549,11,11,7,102,9732
"1591455103","10","GET","GetHome",1.60,1.30,9,9,11,11,11,12,12,12,12,12,12,12,437,179,11,11,7,102,10212
"1591455103","10","GET","GetKnownIssues",5.00,3.60,9,10,11,11,12,13,16,16,16,16,16,16,982,380,11,11,7,84,9442
"1591455103","10","","Aggregated",6.60,4.90,9,10,11,11,11,13,14,16,16,16,16,16,1419,559,11,11,7,102,9679
"1591455105","10","GET","GetHome",1.70,1.40,8,9,9,10,11,11,11,11,11,11,11,11,441,183,11,11,7,102,10121
"1591455105","10","GET","GetKnownIssues",5.00,3.60,9,10,11,11,12,13,16,16,16,16,16,16,992,387,11,11,7,84,9395
"1591455105","10","","Aggregated",6.70,5.00,9,10,11,11,11,13,14,16,16,16,16,16,1433,570,11,11,7,102,9618
"1591455107","10","GET","GetHome",1.60,1.30,9,9,10,11,11,14,14,14,14,14,14,14,446,186,11,11,7,102,10086
"1591455107","10","GET","GetKnownIssues",5.10,3.70,9,10,11,11,12,13,14,14,14,14,14,14,998,391,11,11,7,84,9370
"1591455107","10","","Aggregated",6.70,5.00,9,10,11,11,12,13,14,14,14,14,14,14,1444,577,11,11,7,102,9591
"1591455109","10","GET","GetHome",1.90,1.60,9,9,10,11,11,14,14,14,14,14,14,14,449,189,11,11,7,102,10020
"1591455109","10","GET","GetKnownIssues",5.00,3.60,9,10,10,11,12,13,18,18,18,18,18,18,1006,396,11,11,7,84,9342
"1591455109","10","","Aggregated",6.90,5.20,9,9,10,11,12,14,14,18,18,18,18,18,1455,585,11,11,7,102,9551
"1591455111","10","GET","GetHome",1.90,1.50,9,9,10,10,11,14,17,17,17,17,17,17,454,193,11,11,7,102,9949
"1591455111","10","GET","GetKnownIssues",4.40,3.10,9,10,11,12,12,18,26,26,26,26,26,26,1015,402,11,11,7,84,9305
"1591455111","10","","Aggregated",6.30,4.60,9,10,11,11,12,17,18,26,26,26,26,26,1469,595,11,11,7,102,9504
"1591455113","10","GET","GetHome",2.10,1.60,9,10,10,10,11,14,17,17,17,17,17,17,460,197,11,11,7,102,9896
"1591455113","10","GET","GetKnownIssues",3.90,2.80,9,10,11,11,12,12,26,26,26,26,26,26,1026,412,11,11,7,84,9222
"1591455113","10","","Aggregated",6.00,4.40,9,10,10,11,12,14,18,26,26,26,26,26,1486,609,11,11,7,102,9431
"1591455115","10","GET","GetHome",2.20,1.70,9,10,10,10,11,14,17,17,17,17,17,17,463,200,11,11,7,102,9833
"1591455115","10","GET","GetKnownIssues",4.10,2.90,9,10,11,11,12,12,26,26,26,26,26,26,1034,417,11,11,7,84,9196
"1591455115","10","","Aggregated",6.30,4.60,9,10,11,11,12,14,18,26,26,26,26,26,1497,617,11,11,7,102,9393
"1591455117","10","GET","GetHome",2.40,1.90,9,10,10,10,11,12,17,17,17,17,17,17,467,202,10,11,7,102,9823
"1591455117","10","GET","GetKnownIssues",4.10,2.90,9,10,11,11,12,12,26,26,26,26,26,26,1043,424,11,11,7,84,9147
"1591455117","10","","Aggregated",6.50,4.80,9,10,10,11,12,12,18,26,26,26,26,26,1510,626,11,11,7,102,9356
"1591455119","10","GET","GetHome",2.00,1.60,8,10,10,10,11,12,12,12,12,12,12,12,471,205,10,11,7,102,9777
"1591455119","10","GET","GetKnownIssues",4.40,3.20,9,9,10,11,11,12,14,14,14,14,14,14,1053,432,11,11,7,84,9091
"1591455119","10","","Aggregated",6.40,4.80,9,9,10,11,11,12,12,14,14,14,14,14,1524,637,11,11,7,102,9303
"1591455121","10","GET","GetHome",2.10,1.50,8,9,10,10,11,12,12,12,12,12,12,12,473,207,10,11,7,102,9737
"1591455121","10","GET","GetKnownIssues",4.50,3.50,9,9,10,10,11,11,14,14,14,14,14,14,1063,439,10,11,7,84,9050
"1591455121","10","","Aggregated",6.60,5.00,9,9,10,10,11,11,12,14,14,14,14,14,1536,646,10,11,7,102,9262
"1591455123","10","GET","GetHome",2.10,1.60,8,8,10,10,11,12,12,12,12,12,12,12,478,211,10,11,7,102,9673
"1591455123","10","GET","GetKnownIssues",5.00,3.80,9,9,10,11,11,12,14,14,14,14,14,14,1075,448,10,11,7,84,8993
"1591455123","10","","Aggregated",7.10,5.40,8,9,10,10,11,12,12,14,14,14,14,14,1553,659,10,11,7,102,9202
"1591455125","10","GET","GetHome",1.80,1.30,9,10,10,10,12,12,12,12,12,12,12,12,481,212,10,11,7,102,9684
"1591455125","10","GET","GetKnownIssues",4.80,3.70,9,9,10,10,11,12,14,14,14,14,14,14,1082,454,10,11,7,84,8950
"1591455125","10","","Aggregated",6.60,5.00,9,9,10,10,11,12,12,14,14,14,14,14,1563,666,10,11,7,102,9176
"1591455127","10","GET","GetHome",1.80,1.30,9,10,10,10,12,18,18,18,18,18,18,18,484,214,10,11,7,102,9660
"1591455127","10","GET","GetKnownIssues",4.70,3.50,9,9,10,11,11,12,14,14,14,14,14,14,1092,462,10,11,7,84,8898
"1591455127","10","","Aggregated",6.50,4.80,9,9,10,11,11,12,14,18,18,18,18,18,1576,676,10,11,7,102,9132
"1591455129","10","GET","GetHome",1.60,1.00,9,10,10,10,12,18,18,18,18,18,18,18,492,220,10,11,7,102,9575
"1591455129","10","GET","GetKnownIssues",4.80,3.70,9,9,10,11,11,12,12,12,12,12,12,12,1097,466,10,11,7,84,8872
"1591455129","10","","Aggregated",6.40,4.70,9,9,10,11,11,12,12,18,18,18,18,18,1589,686,10,11,7,102,9090
"1591455131","10","GET","GetHome",1.90,1.40,9,10,10,10,11,12,18,18,18,18,18,18,497,224,10,11,7,102,9515
"1591455131","10","GET","GetKnownIssues",4.70,3.50,9,9,10,11,12,12,13,13,13,13,13,13,1105,471,10,11,7,84,8850
"1591455131","10","","Aggregated",6.60,4.90,9,9,10,11,12,12,13,18,18,18,18,18,1602,695,10,11,7,102,9056
"1591455133","10","GET","GetHome",2.10,1.50,9,10,11,11,12,12,18,18,18,18,18,18,502,226,10,11,7,102,9524
"1591455133","10","GET","GetKnownIssues",4.20,3.20,9,9,9,11,12,12,13,13,13,13,13,13,1114,480,10,11,7,84,8780
"1591455133","10","","Aggregated",6.30,4.70,9,9,10,11,12,12,13,18,18,18,18,18,1616,706,10,11,7,102,9011
"1591455135","10","GET","GetHome",2.40,1.60,9,10,10,11,12,12,18,18,18,18,18,18,506,229,10,11,7,102,9484
"1591455135","10","GET","GetKnownIssues",4.40,3.50,9,9,9,11,11,12,13,13,13,13,13,13,1124,488,10,11,7,84,8731
"1591455135","10","","Aggregated",6.80,5.10,9,9,10,11,11,12,13,18,18,18,18,18,1630,717,10,11,7,102,8964
"1591455137","10","GET","GetHome",2.60,1.70,9,9,11,11,12,12,12,12,12,12,12,12,512,233,10,11,7,102,9441
"1591455137","10","GET","GetKnownIssues",4.10,3.40,8,9,9,9,11,12,13,13,13,13,13,13,1129,492,10,11,7,84,8706
"1591455137","10","","Aggregated",6.70,5.10,9,9,9,11,11,12,12,13,13,13,13,13,1641,725,10,11,7,102,8936
"1591455139","10","GET","GetHome",2.90,1.90,9,10,11,11,12,12,17,17,17,17,17,17,518,237,10,11,7,102,9400
"1591455139","10","GET","GetKnownIssues",3.70,3.00,9,9,11,11,11,13,13,13,13,13,13,13,1136,497,10,11,7,84,8681
"1591455139","10","","Aggregated",6.60,4.90,9,9,11,11,12,12,13,17,17,17,17,17,1654,734,10,11,7,102,8906
"1591455141","10","GET","GetHome",2.90,1.90,9,10,11,11,12,12,17,17,17,17,17,17,520,238,10,11,7,102,9397
"1591455141","10","GET","GetKnownIssues",3.70,3.00,9,10,10,11,11,11,16,16,16,16,16,16,1149,507,10,11,7,84,8624
"1591455141","10","","Aggregated",6.60,4.90,9,10,11,11,11,12,16,17,17,17,17,17,1669,745,10,11,7,102,8865
"1591455143","10","GET","GetHome",2.50,1.50,9,10,11,11,12,17,17,17,17,17,17,17,523,240,10,11,7,102,9376
"1591455143","10","GET","GetKnownIssues",3.90,3.20,9,10,10,11,11,11,16,16,16,16,16,16,1158,514,10,11,7,84,8585
"1591455143","10","","Aggregated",6.40,4.70,9,10,10,11,11,12,16,17,17,17,17,17,1681,754,10,11,7,102,8831
"1591455145","10","GET","GetHome",2.20,1.40,9,9,10,11,11,12,17,17,17,17,17,17,527,243,10,11,7,102,9339
"1591455145","10","GET","GetKnownIssues",4.20,3.40,9,10,10,11,11,11,16,16,16,16,16,16,1167,521,10,11,7,84,8546
"1591455145","10","","Aggregated",6.40,4.80,9,10,10,11,11,12,16,17,17,17,17,17,1694,764,10,11,7,102,8792
"1591455147","10","GET","GetHome",2.10,1.40,9,9,10,10,11,11,11,11,11,11,11,11,534,249,10,11,7,102,9251
"1591455147","10","GET","GetKnownIssues",4.40,3.40,9,10,10,11,11,11,16,16,16,16,16,16,1174,526,10,11,7,84,8522
"1591455147","10","","Aggregated",6.50,4.80,9,9,10,10,11,11,13,16,16,16,16,16,1708,775,10,11,7,102,8750
"1591455149","10","GET","GetHome",2.20,1.60,9,9,10,10,11,11,12,12,12,12,12,12,541,254,10,11,7,102,9197
"1591455149","10","GET","GetKnownIssues",4.50,3.50,9,9,10,10,11,13,16,16,16,16,16,16,1181,531,10,11,7,84,8498
"1591455149","10","","Aggregated",6.70,5.10,9,9,10,10,11,12,13,16,16,16,16,16,1722,785,10,11,7,102,8717
"1591455151","10","GET","GetHome",2.00,1.40,9,9,10,11,11,12,12,12,12,12,12,12,549,259,10,11,7,102,9158
"1591455151","10","GET","GetKnownIssues",4.60,3.50,8,9,10,10,11,13,13,13,13,13,13,13,1185,535,10,11,7,84,8470
"1591455151","10","","Aggregated",6.60,4.90,9,9,10,10,11,12,13,13,13,13,13,13,1734,794,10,11,7,102,8688
"1591455153","10","GET","GetHome",2.80,2.10,9,9,10,10,11,12,12,12,12,12,12,12,552,262,10,11,7,102,9109
"1591455153","10","GET","GetKnownIssues",4.00,3.00,8,9,10,11,13,15,36,36,36,36,36,36,1195,541,10,11,7,84,8451
"1591455153","10","","Aggregated",6.80,5.10,8,9,10,11,12,13,15,36,36,36,36,36,1747,803,10,11,7,102,8659
"1591455155","10","GET","GetHome",3.00,2.30,8,9,10,11,11,12,12,12,12,12,12,12,558,266,10,11,7,102,9074
"1591455155","10","GET","GetKnownIssues",3.70,2.70,9,10,11,12,15,34,36,36,36,36,36,36,1202,547,10,11,7,84,8416
"1591455155","10","","Aggregated",6.70,5.00,8,9,10,11,12,15,34,36,36,36,36,36,1760,813,10,11,7,102,8625
"1591455157","10","GET","GetHome",2.90,2.20,9,9,10,10,11,11,12,12,12,12,12,12,566,273,10,11,7,102,8979
"1591455157","10","GET","GetKnownIssues",3.50,2.60,9,10,11,12,15,34,36,36,36,36,36,36,1210,553,10,11,7,84,8386
"1591455157","10","","Aggregated",6.40,4.80,9,9,10,11,12,15,34,36,36,36,36,36,1776,826,10,11,7,102,8575
"1591455159","10","GET","GetHome",3.00,2.30,8,9,10,11,11,12,12,12,12,12,12,12,571,276,10,11,7,102,8962
"1591455159","10","GET","GetKnownIssues",3.50,2.50,9,10,10,11,15,34,36,36,36,36,36,36,1216,558,10,11,7,84,8358
"1591455159","10","","Aggregated",6.50,4.80,8,9,10,11,12,15,34,36,36,36,36,36,1787,834,10,11,7,102,8551
"1591455161","10","GET","GetHome",3.00,2.30,8,9,11,11,11,11,12,12,12,12,12,12,574,277,10,11,7,102,8975
"1591455161","10","GET","GetKnownIssues",3.60,2.70,8,9,10,11,15,34,36,36,36,36,36,36,1226,566,10,11,7,84,8316
"1591455161","10","","Aggregated",6.60,5.00,8,9,11,11,11,15,34,36,36,36,36,36,1800,843,10,11,7,102,8526
"1591455163","10","GET","GetHome",2.60,1.90,8,9,11,11,11,12,23,23,23,23,23,23,582,283,10,11,7,102,8913
"1591455163","10","GET","GetKnownIssues",4.20,3.30,8,9,10,10,11,28,34,34,34,34,34,34,1232,571,10,11,7,84,8289
"1591455163","10","","Aggregated",6.80,5.20,8,9,10,11,11,12,28,34,34,34,34,34,1814,854,10,11,7,102,8489
"1591455165","10","GET","GetHome",2.60,1.80,8,9,11,11,12,14,23,23,23,23,23,23,588,288,10,10,7,102,8853
"1591455165","10","GET","GetKnownIssues",4.00,3.10,8,9,10,10,11,11,12,12,12,12,12,12,1240,577,10,11,7,84,8261
"1591455165","10","","Aggregated",6.60,4.90,8,9,10,11,11,12,14,23,23,23,23,23,1828,865,10,11,7,102,8451
"1591455167","10","GET","GetHome",3.20,2.30,9,10,11,11,13,14,23,23,23,23,23,23,595,292,10,10,7,102,8836
"1591455167","10","GET","GetKnownIssues",3.70,2.90,9,9,10,10,11,11,12,12,12,12,12,12,1247,583,10,11,7,84,8228
"1591455167","10","","Aggregated",6.90,5.20,9,9,10,11,11,12,14,23,23,23,23,23,1842,875,10,11,7,102,8424
"1591455169","10","GET","GetHome",3.00,2.00,9,10,11,12,13,14,23,23,23,23,23,23,600,296,10,10,7,102,8793
"1591455169","10","GET","GetKnownIssues",3.70,3.00,9,9,10,10,11,12,12,12,12,12,12,12,1257,591,10,11,7,84,8188
"1591455169","10","","Aggregated",6.70,5.00,9,9,10,11,12,12,14,23,23,23,23,23,1857,887,10,11,7,102,8383
"1591455171","10","GET","GetHome",3.10,2.10,9,9,11,12,13,16,23,23,23,23,23,23,606,301,10,10,7,102,8735
"1591455171","10","GET","GetKnownIssues",3.80,3.10,9,10,10,11,11,12,25,25,25,25,25,25,1265,596,10,11,7,84,8173
"1591455171","10","","Aggregated",6.90,5.20,9,9,10,11,12,14,23,25,25,25,25,25,1871,897,10,11,7,102,8355
"1591455173","10","GET","GetHome",3.10,2.20,9,9,10,12,13,14,16,16,16,16,16,16,611,305,10,10,7,102,8693
"1591455173","10","GET","GetKnownIssues",3.70,2.90,9,10,10,11,12,12,25,25,25,25,25,25,1271,600,10,11,7,84,8159
"1591455173","10","","Aggregated",6.80,5.10,9,9,10,11,12,13,16,25,25,25,25,25,1882,905,10,11,7,102,8333
"1591455175","10","GET","GetHome",3.20,2.40,9,9,10,11,12,13,16,16,16,16,16,16,617,310,10,10,7,102,8638
"1591455175","10","GET","GetKnownIssues",3.70,2.90,9,10,10,11,12,12,25,25,25,25,25,25,1279,606,10,11,7,84,8133
"1591455175","10","","Aggregated",6.90,5.30,9,9,10,11,12,12,16,25,25,25,25,25,1896,916,10,10,7,102,8298
"1591455177","10","GET","GetHome",2.80,2.10,9,9,9,10,12,12,16,16,16,16,16,16,620,313,10,10,7,102,8597
"1591455177","10","GET","GetKnownIssues",4.20,3.20,9,10,11,11,12,12,25,25,25,25,25,25,1289,612,10,11,7,84,8119
"1591455177","10","","Aggregated",7.00,5.30,9,9,10,11,12,12,16,25,25,25,25,25,1909,925,10,10,7,102,8274
"1591455179","10","GET","GetHome",2.60,2.10,9,9,9,10,11,12,16,16,16,16,16,16,622,314,10,10,7,102,8598
"1591455179","10","GET","GetKnownIssues",4.10,3.00,9,10,10,11,11,12,15,15,15,15,15,15,1300,621,10,10,7,84,8075
"1591455179","10","","Aggregated",6.70,5.10,9,9,10,11,11,12,15,16,16,16,16,16,1922,935,10,10,7,102,8244
"1591455181","10","GET","GetHome",2.10,1.80,9,9,11,11,11,12,36,36,36,36,36,36,628,318,10,10,7,102,8572
"1591455181","10","GET","GetKnownIssues",4.20,2.90,9,9,10,11,11,12,15,15,15,15,15,15,1306,626,10,10,7,84,8050
"1591455181","10","","Aggregated",6.30,4.70,9,9,10,11,11,12,15,36,36,36,36,36,1934,944,10,10,7,102,8219
"1591455183","10","GET","GetHome",2.10,1.70,9,10,11,11,11,12,36,36,36,36,36,36,635,322,10,10,7,102,8559
"1591455183","10","GET","GetKnownIssues",4.40,3.10,9,9,10,10,11,12,15,15,15,15,15,15,1311,631,10,10,7,84,8020
"1591455183","10","","Aggregated",6.50,4.80,9,9,10,11,11,12,15,36,36,36,36,36,1946,953,10,10,7,102,8196
"1591455185","10","GET","GetHome",2.30,1.70,9,11,11,11,12,36,36,36,36,36,36,36,637,323,10,10,7,102,8560
"1591455185","10","GET","GetKnownIssues",4.20,3.10,9,9,10,10,11,12,15,15,15,15,15,15,1324,641,10,10,7,84,7978
"1591455185","10","","Aggregated",6.50,4.80,9,9,10,11,11,12,15,36,36,36,36,36,1961,964,10,10,7,102,8167
"1591455187","10","GET","GetHome",2.10,1.40,9,11,11,11,12,36,61,61,61,61,61,61,641,327,10,10,7,102,8508
"1591455187","10","GET","GetKnownIssues",4.10,3.20,9,9,10,10,11,11,13,13,13,13,13,13,1333,647,10,10,7,84,7959
"1591455187","10","","Aggregated",6.20,4.60,9,10,11,11,11,12,36,61,61,61,61,61,1974,974,10,10,7,102,8137
"1591455189","10","GET","GetHome",2.10,1.40,9,10,11,11,12,36,61,61,61,61,61,61,646,332,10,10,7,102,8443
"1591455189","10","GET","GetKnownIssues",4.40,3.40,9,9,11,11,11,13,66,66,66,66,66,66,1341,652,10,10,7,84,7946
"1591455189","10","","Aggregated",6.50,4.80,9,10,11,11,12,13,61,66,66,66,66,66,1987,984,10,10,7,102,8108
"1591455191","10","GET","GetHome",2.30,1.60,9,9,11,12,12,48,61,61,61,61,61,61,651,336,10,11,7,102,8406
"1591455191","10","GET","GetKnownIssues",4.20,3.20,9,10,11,11,12,51,66,66,66,66,66,66,1347,656,10,11,7,84,7934
"1591455191","10","","Aggregated",6.50,4.80,9,10,11,11,12,51,61,66,66,66,66,66,1998,992,10,11,7,102,8088
"1591455193","10","GET","GetHome",2.40,1.90,8,9,12,12,14,48,61,61,61,61,61,61,656,339,10,11,7,102,8395
"1591455193","10","GET","GetKnownIssues",3.90,2.80,9,10,11,11,11,51,66,66,66,66,66,66,1355,662,10,11,7,84,7911
